# {"title": "word", "labels": ["precision", "recall"], "ylim": [0.0,1.0], "xlim": [0.0,1.0], "style": "o"}
0.0228	0.1506
0.0572	0.4272
0.0673	0.5341
0.0729	0.6042
0.0769	0.6608
0.0791	0.6997
0.0804	0.7293
0.0821	0.762
0.0824	0.7808
0.0825	0.7958
0.082	0.8034
0.0815	0.81
0.0807	0.8127
0.0801	0.8165
0.0796	0.8192
