# filename,threshold,total,tp,tn,fp,fn,sig,fmeas,prec,reca
data/deid_t1_mr-m7-r8.txt,0.2,227936,8404,122122,95465,1945,unknown,0.1472,0.0809,0.8121
data/deid_t1_mr-m7-r9.txt,0.2,227936,8598,120428,97159,1751,unknown,0.1481,0.0813,0.8308
data/deid_t1_mr-m8-r2.txt,0.2,227936,6670,140835,76752,3679,unknown,0.1423,0.0800,0.6445
data/deid_t1_mr-m8-r3.txt,0.2,227936,7442,133187,84400,2907,unknown,0.1456,0.0810,0.7191
data/deid_t1_mr-m8-r4.txt,0.2,227936,7831,128534,89053,2518,unknown,0.1461,0.0808,0.7567
data/deid_t1_mr-m8-r5.txt,0.2,227936,8146,125016,92571,2203,unknown,0.1467,0.0809,0.7871
data/deid_t1_mr-m8-r6.txt,0.2,227936,8328,121912,95675,2021,unknown,0.1457,0.0801,0.8047
data/deid_t1_mr-m8-r7.txt,0.2,227936,8451,119314,98273,1898,unknown,0.1444,0.0792,0.8166
data/deid_t1_mr-m8-r8.txt,0.2,227936,8630,116805,100782,1719,unknown,0.1441,0.0789,0.8339
data/deid_t1_mr-m8-r9.txt,0.2,227936,8793,114788,102799,1556,unknown,0.1442,0.0788,0.8496
data/deid_t1_mr-m9-r2.txt,0.2,227936,6847,138552,79035,3502,unknown,0.1423,0.0797,0.6616
data/deid_t1_mr-m9-r3.txt,0.2,227936,7675,129464,88123,2674,unknown,0.1446,0.0801,0.7416
data/deid_t1_mr-m9-r4.txt,0.2,227936,8115,123862,93725,2234,unknown,0.1447,0.0797,0.7841
data/deid_t1_mr-m9-r5.txt,0.2,227936,8364,119725,97862,1985,unknown,0.1435,0.0787,0.8082
data/deid_t1_mr-m9-r6.txt,0.2,227936,8542,116280,101307,1807,unknown,0.1421,0.0778,0.8254
data/deid_t1_mr-m9-r7.txt,0.2,227936,8672,113368,104219,1677,unknown,0.1407,0.0768,0.8380
data/deid_t1_mr-m9-r8.txt,0.2,227936,8851,110470,107117,1498,unknown,0.1401,0.0763,0.8553
data/deid_t1_mr-m9-r9.txt,0.2,227936,9006,108094,109493,1343,unknown,0.1398,0.0760,0.8702
data/deid_t1_mr-m1-r10.txt,0.2,227936,7897,128376,89211,2452,unknown,0.1470,0.0813,0.7631
data/deid_t1_mr-m1-r11.txt,0.2,227936,7952,127541,90046,2397,unknown,0.1468,0.0811,0.7684
data/deid_t1_mr-m1-r12.txt,0.2,227936,7997,126460,91127,2352,unknown,0.1461,0.0807,0.7727
data/deid_t1_mr-m1-r13.txt,0.2,227936,8005,125494,92093,2344,unknown,0.1450,0.0800,0.7735
data/deid_t1_mr-m1-r14.txt,0.2,227936,8037,124946,92641,2312,unknown,0.1448,0.0798,0.7766
data/deid_t1_mr-m1-r15.txt,0.2,227936,8021,123977,93610,2328,unknown,0.1433,0.0789,0.7751
data/deid_t1_mr-m1-r16.txt,0.2,227936,8050,123250,94337,2299,unknown,0.1428,0.0786,0.7779
data/deid_t1_mr-m1-r17.txt,0.2,227936,8103,122209,95378,2246,unknown,0.1424,0.0783,0.7830
data/deid_t1_mr-m1-r18.txt,0.2,227936,8129,121550,96037,2220,unknown,0.1420,0.0780,0.7855
data/deid_t1_mr-m2-r10.txt,0.2,227936,7897,128376,89211,2452,unknown,0.1470,0.0813,0.7631
data/deid_t1_mr-m2-r11.txt,0.2,227936,7952,127541,90046,2397,unknown,0.1468,0.0811,0.7684
data/deid_t1_mr-m2-r12.txt,0.2,227936,7997,126460,91127,2352,unknown,0.1461,0.0807,0.7727
data/deid_t1_mr-m2-r13.txt,0.2,227936,8005,125494,92093,2344,unknown,0.1450,0.0800,0.7735
data/deid_t1_mr-m2-r14.txt,0.2,227936,8037,124946,92641,2312,unknown,0.1448,0.0798,0.7766
data/deid_t1_mr-m2-r15.txt,0.2,227936,8021,123977,93610,2328,unknown,0.1433,0.0789,0.7751
data/deid_t1_mr-m2-r16.txt,0.2,227936,8050,123250,94337,2299,unknown,0.1428,0.0786,0.7779
data/deid_t1_mr-m2-r17.txt,0.2,227936,8103,122209,95378,2246,unknown,0.1424,0.0783,0.7830
data/deid_t1_mr-m2-r18.txt,0.2,227936,8129,121550,96037,2220,unknown,0.1420,0.0780,0.7855
data/deid_t1_mr-m3-r10.txt,0.2,227936,7898,128354,89233,2451,unknown,0.1470,0.0813,0.7632
data/deid_t1_mr-m3-r11.txt,0.2,227936,7954,127515,90072,2395,unknown,0.1468,0.0811,0.7686
data/deid_t1_mr-m3-r12.txt,0.2,227936,7999,126436,91151,2350,unknown,0.1461,0.0807,0.7729
data/deid_t1_mr-m3-r13.txt,0.2,227936,8008,125467,92120,2341,unknown,0.1450,0.0800,0.7738
data/deid_t1_mr-m3-r14.txt,0.2,227936,8039,124924,92663,2310,unknown,0.1448,0.0798,0.7768
data/deid_t1_mr-m3-r15.txt,0.2,227936,8025,123952,93635,2324,unknown,0.1433,0.0789,0.7754
data/deid_t1_mr-m3-r16.txt,0.2,227936,8054,123224,94363,2295,unknown,0.1428,0.0786,0.7782
data/deid_t1_mr-m3-r17.txt,0.2,227936,8109,122178,95409,2240,unknown,0.1424,0.0783,0.7836
data/deid_t1_mr-m3-r18.txt,0.2,227936,8137,121515,96072,2212,unknown,0.1421,0.0781,0.7863
data/deid_t1_mr-m4-r10.txt,0.2,227936,7980,127984,89603,2369,unknown,0.1479,0.0818,0.7711
data/deid_t1_mr-m4-r11.txt,0.2,227936,8042,127106,90481,2307,unknown,0.1477,0.0816,0.7771
data/deid_t1_mr-m4-r12.txt,0.2,227936,8094,125974,91613,2255,unknown,0.1471,0.0812,0.7821
data/deid_t1_mr-m4-r13.txt,0.2,227936,8099,124977,92610,2250,unknown,0.1459,0.0804,0.7826
data/deid_t1_mr-m4-r14.txt,0.2,227936,8137,124377,93210,2212,unknown,0.1457,0.0803,0.7863
data/deid_t1_mr-m4-r15.txt,0.2,227936,8125,123379,94208,2224,unknown,0.1442,0.0794,0.7851
data/deid_t1_mr-m4-r16.txt,0.2,227936,8156,122619,94968,2193,unknown,0.1438,0.0791,0.7881
data/deid_t1_mr-m4-r17.txt,0.2,227936,8227,121531,96056,2122,unknown,0.1435,0.0789,0.7950
data/deid_t1_mr-m4-r18.txt,0.2,227936,8253,120781,96806,2096,unknown,0.1430,0.0786,0.7975
data/deid_t1_mr-m5-r10.txt,0.2,227936,8256,126548,91039,2093,unknown,0.1506,0.0831,0.7978
data/deid_t1_mr-m5-r11.txt,0.2,227936,8323,125499,92088,2026,unknown,0.1503,0.0829,0.8042
data/deid_t1_mr-m5-r12.txt,0.2,227936,8374,124294,93293,1975,unknown,0.1495,0.0824,0.8092
data/deid_t1_mr-m5-r13.txt,0.2,227936,8375,123249,94338,1974,unknown,0.1481,0.0815,0.8093
data/deid_t1_mr-m5-r14.txt,0.2,227936,8402,122497,95090,1947,unknown,0.1476,0.0812,0.8119
data/deid_t1_mr-m5-r15.txt,0.2,227936,8400,121385,96202,1949,unknown,0.1461,0.0803,0.8117
data/deid_t1_mr-m5-r16.txt,0.2,227936,8454,120492,97095,1895,unknown,0.1459,0.0801,0.8169
data/deid_t1_mr-m5-r17.txt,0.2,227936,8519,119271,98316,1830,unknown,0.1454,0.0797,0.8232
data/deid_t1_mr-m5-r18.txt,0.2,227936,8557,118419,99168,1792,unknown,0.1449,0.0794,0.8268
data/deid_t1_mr-m6-r10.txt,0.2,227936,8556,123367,94220,1793,unknown,0.1513,0.0832,0.8267
data/deid_t1_mr-m6-r11.txt,0.2,227936,8601,122165,95422,1748,unknown,0.1504,0.0827,0.8311
data/deid_t1_mr-m6-r12.txt,0.2,227936,8633,120818,96769,1716,unknown,0.1492,0.0819,0.8342
data/deid_t1_mr-m6-r13.txt,0.2,227936,8629,119641,97946,1720,unknown,0.1476,0.0810,0.8338
data/deid_t1_mr-m6-r14.txt,0.2,227936,8641,118752,98835,1708,unknown,0.1467,0.0804,0.8350
data/deid_t1_mr-m6-r15.txt,0.2,227936,8635,117482,100105,1714,unknown,0.1450,0.0794,0.8344
data/deid_t1_mr-m6-r16.txt,0.2,227936,8682,116461,101126,1667,unknown,0.1445,0.0791,0.8389
data/deid_t1_mr-m6-r17.txt,0.2,227936,8760,114980,102607,1589,unknown,0.1439,0.0787,0.8465
data/deid_t1_mr-m6-r18.txt,0.2,227936,8770,114047,103540,1579,unknown,0.1430,0.0781,0.8474
data/deid_t1_mr-m7-r10.txt,0.2,227936,8694,118708,98879,1655,unknown,0.1475,0.0808,0.8401
data/deid_t1_mr-m7-r11.txt,0.2,227936,8730,117204,100383,1619,unknown,0.1462,0.0800,0.8436
data/deid_t1_mr-m7-r12.txt,0.2,227936,8776,115637,101950,1573,unknown,0.1450,0.0793,0.8480
data/deid_t1_mr-m7-r13.txt,0.2,227936,8758,114200,103387,1591,unknown,0.1430,0.0781,0.8463
data/deid_t1_mr-m7-r14.txt,0.2,227936,8785,113029,104558,1564,unknown,0.1420,0.0775,0.8489
data/deid_t1_mr-m7-r15.txt,0.2,227936,8778,111662,105925,1571,unknown,0.1404,0.0765,0.8482
data/deid_t1_mr-m7-r16.txt,0.2,227936,8818,110474,107113,1531,unknown,0.1397,0.0761,0.8521
data/deid_t1_mr-m7-r17.txt,0.2,227936,8889,108814,108773,1460,unknown,0.1389,0.0755,0.8589
data/deid_t1_mr-m7-r18.txt,0.2,227936,8888,107804,109783,1461,unknown,0.1378,0.0749,0.8588
data/deid_t1_mr-m8-r10.txt,0.2,227936,8859,112901,104686,1490,unknown,0.1430,0.0780,0.8560
data/deid_t1_mr-m8-r11.txt,0.2,227936,8906,111205,106382,1443,unknown,0.1418,0.0773,0.8606
data/deid_t1_mr-m8-r12.txt,0.2,227936,8955,109178,108409,1394,unknown,0.1402,0.0763,0.8653
data/deid_t1_mr-m8-r13.txt,0.2,227936,8946,107447,110140,1403,unknown,0.1382,0.0751,0.8644
data/deid_t1_mr-m8-r14.txt,0.2,227936,8962,106128,111459,1387,unknown,0.1371,0.0744,0.8660
data/deid_t1_mr-m8-r15.txt,0.2,227936,8959,104607,112980,1390,unknown,0.1354,0.0735,0.8657
data/deid_t1_mr-m8-r16.txt,0.2,227936,8990,103074,114513,1359,unknown,0.1343,0.0728,0.8687
data/deid_t1_mr-m8-r17.txt,0.2,227936,9053,101187,116400,1296,unknown,0.1333,0.0722,0.8748
data/deid_t1_mr-m8-r18.txt,0.2,227936,9054,100049,117538,1295,unknown,0.1322,0.0715,0.8749
data/deid_t1_mr-m9-r10.txt,0.2,227936,9050,105881,111706,1299,unknown,0.1381,0.0749,0.8745
data/deid_t1_mr-m9-r11.txt,0.2,227936,9072,103939,113648,1277,unknown,0.1364,0.0739,0.8766
data/deid_t1_mr-m9-r12.txt,0.2,227936,9089,101733,115854,1260,unknown,0.1344,0.0727,0.8782
data/deid_t1_mr-m9-r13.txt,0.2,227936,9077,100095,117492,1272,unknown,0.1326,0.0717,0.8771
data/deid_t1_mr-m9-r14.txt,0.2,227936,9083,98761,118826,1266,unknown,0.1314,0.0710,0.8777
data/deid_t1_mr-m9-r15.txt,0.2,227936,9074,97063,120524,1275,unknown,0.1297,0.0700,0.8768
data/deid_t1_mr-m9-r16.txt,0.2,227936,9106,95462,122125,1243,unknown,0.1286,0.0694,0.8799
data/deid_t1_mr-m9-r17.txt,0.2,227936,9151,93519,124068,1198,unknown,0.1275,0.0687,0.8842
data/deid_t1_mr-m9-r18.txt,0.2,227936,9153,92283,125304,1196,unknown,0.1264,0.0681,0.8844
