# {"title": "Word", "labels": ["precision", "recall"], "ylim": [0.0,1.0], "xlim": [0.0,0.5], "style": "d"}
0.037	0.1776
0.0865	0.4791
0.1014	0.6026
0.1088	0.6763
0.113	0.7284
0.1154	0.7651
0.1177	0.8019
0.1183	0.8227
0.1194	0.8454
0.1201	0.8666
0.1201	0.8808
0.1203	0.8944
0.1204	0.9054
0.1208	0.9178
0.1206	0.9266
0.1201	0.9302
0.1192	0.9313
0.1187	0.9358
