# filename,threshold,total,tp,tn,fp,fn,sig,fmeas,prec,reca
data/deid_t1_mr-m5-r7.txt,0.1,227936,7850,127436,90151,2499,unknown,0.1449,0.0801,0.7585
data/deid_t1_mr-m5-r8.txt,0.1,227936,8052,125611,91976,2297,unknown,0.1459,0.0805,0.7780
data/deid_t1_mr-m5-r9.txt,0.1,227936,8216,124296,93291,2133,unknown,0.1469,0.0809,0.7939
data/deid_t1_mr-m6-r2.txt,0.1,227936,6421,142058,75529,3928,unknown,0.1391,0.0784,0.6204
data/deid_t1_mr-m6-r3.txt,0.1,227936,7077,135778,81809,3272,unknown,0.1426,0.0796,0.6838
data/deid_t1_mr-m6-r4.txt,0.1,227936,7484,132136,85451,2865,unknown,0.1449,0.0805,0.7232
data/deid_t1_mr-m6-r5.txt,0.1,227936,7773,129485,88102,2576,unknown,0.1464,0.0811,0.7511
data/deid_t1_mr-m6-r6.txt,0.1,227936,7978,127059,90528,2371,unknown,0.1466,0.0810,0.7709
data/deid_t1_mr-m6-r7.txt,0.1,227936,8127,125160,92427,2222,unknown,0.1466,0.0808,0.7853
data/deid_t1_mr-m6-r8.txt,0.1,227936,8319,123122,94465,2030,unknown,0.1471,0.0809,0.8038
data/deid_t1_mr-m6-r9.txt,0.1,227936,8502,121656,95931,1847,unknown,0.1481,0.0814,0.8215
data/deid_t1_mr-m7-r2.txt,0.1,227936,6555,140955,76632,3794,unknown,0.1402,0.0788,0.6334
data/deid_t1_mr-m7-r3.txt,0.1,227936,7242,133916,83671,3107,unknown,0.1430,0.0797,0.6998
data/deid_t1_mr-m7-r4.txt,0.1,227936,7633,129812,87775,2716,unknown,0.1443,0.0800,0.7376
data/deid_t1_mr-m7-r5.txt,0.1,227936,7906,126755,90832,2443,unknown,0.1449,0.0801,0.7639
data/deid_t1_mr-m7-r6.txt,0.1,227936,8108,123918,93669,2241,unknown,0.1446,0.0797,0.7835
data/deid_t1_mr-m7-r7.txt,0.1,227936,8233,121677,95910,2116,unknown,0.1438,0.0791,0.7955
data/deid_t1_mr-m7-r8.txt,0.1,227936,8421,119436,98151,1928,unknown,0.1440,0.0790,0.8137
data/deid_t1_mr-m7-r9.txt,0.1,227936,8617,117674,99913,1732,unknown,0.1450,0.0794,0.8326
data/deid_t1_mr-m8-r2.txt,0.1,227936,6685,139257,78330,3664,unknown,0.1402,0.0786,0.6460
data/deid_t1_mr-m8-r3.txt,0.1,227936,7453,131269,86318,2896,unknown,0.1432,0.0795,0.7202
data/deid_t1_mr-m8-r4.txt,0.1,227936,7844,126491,91096,2505,unknown,0.1435,0.0793,0.7579
data/deid_t1_mr-m8-r5.txt,0.1,227936,8154,122853,94734,2195,unknown,0.1440,0.0793,0.7879
data/deid_t1_mr-m8-r6.txt,0.1,227936,8343,119645,97942,2006,unknown,0.1431,0.0785,0.8062
data/deid_t1_mr-m8-r7.txt,0.1,227936,8458,116962,100625,1891,unknown,0.1416,0.0775,0.8173
data/deid_t1_mr-m8-r8.txt,0.1,227936,8640,114424,103163,1709,unknown,0.1415,0.0773,0.8349
data/deid_t1_mr-m8-r9.txt,0.1,227936,8804,112375,105212,1545,unknown,0.1416,0.0772,0.8507
data/deid_t1_mr-m9-r2.txt,0.1,227936,6862,137073,80514,3487,unknown,0.1404,0.0785,0.6631
data/deid_t1_mr-m9-r3.txt,0.1,227936,7686,127710,89877,2663,unknown,0.1424,0.0788,0.7427
data/deid_t1_mr-m9-r4.txt,0.1,227936,8125,122039,95548,2224,unknown,0.1425,0.0784,0.7851
data/deid_t1_mr-m9-r5.txt,0.1,227936,8371,117820,99767,1978,unknown,0.1413,0.0774,0.8089
data/deid_t1_mr-m9-r6.txt,0.1,227936,8557,114306,103281,1792,unknown,0.1401,0.0765,0.8268
data/deid_t1_mr-m9-r7.txt,0.1,227936,8679,111324,106263,1670,unknown,0.1385,0.0755,0.8386
data/deid_t1_mr-m9-r8.txt,0.1,227936,8860,108462,109125,1489,unknown,0.1381,0.0751,0.8561
data/deid_t1_mr-m9-r9.txt,0.1,227936,9016,106085,111502,1333,unknown,0.1378,0.0748,0.8712
data/deid_t1_mr-m1-r10.txt,0.1,227936,7992,124485,93102,2357,unknown,0.1434,0.0791,0.7722
data/deid_t1_mr-m1-r11.txt,0.1,227936,8041,123417,94170,2308,unknown,0.1429,0.0787,0.7770
data/deid_t1_mr-m1-r12.txt,0.1,227936,8085,122325,95262,2264,unknown,0.1422,0.0782,0.7812
data/deid_t1_mr-m1-r13.txt,0.1,227936,8081,121212,96375,2268,unknown,0.1408,0.0774,0.7808
data/deid_t1_mr-m1-r14.txt,0.1,227936,8103,120500,97087,2246,unknown,0.1403,0.0770,0.7830
data/deid_t1_mr-m1-r15.txt,0.1,227936,8092,119538,98049,2257,unknown,0.1389,0.0762,0.7819
data/deid_t1_mr-m1-r16.txt,0.1,227936,8121,118767,98820,2228,unknown,0.1385,0.0759,0.7847
data/deid_t1_mr-m1-r17.txt,0.1,227936,8179,117472,100115,2170,unknown,0.1379,0.0755,0.7903
data/deid_t1_mr-m1-r18.txt,0.1,227936,8204,116723,100864,2145,unknown,0.1374,0.0752,0.7927
data/deid_t1_mr-m2-r10.txt,0.1,227936,7992,124485,93102,2357,unknown,0.1434,0.0791,0.7722
data/deid_t1_mr-m2-r11.txt,0.1,227936,8041,123417,94170,2308,unknown,0.1429,0.0787,0.7770
data/deid_t1_mr-m2-r12.txt,0.1,227936,8085,122325,95262,2264,unknown,0.1422,0.0782,0.7812
data/deid_t1_mr-m2-r13.txt,0.1,227936,8081,121212,96375,2268,unknown,0.1408,0.0774,0.7808
data/deid_t1_mr-m2-r14.txt,0.1,227936,8103,120500,97087,2246,unknown,0.1403,0.0770,0.7830
data/deid_t1_mr-m2-r15.txt,0.1,227936,8092,119538,98049,2257,unknown,0.1389,0.0762,0.7819
data/deid_t1_mr-m2-r16.txt,0.1,227936,8121,118767,98820,2228,unknown,0.1385,0.0759,0.7847
data/deid_t1_mr-m2-r17.txt,0.1,227936,8179,117472,100115,2170,unknown,0.1379,0.0755,0.7903
data/deid_t1_mr-m2-r18.txt,0.1,227936,8204,116723,100864,2145,unknown,0.1374,0.0752,0.7927
data/deid_t1_mr-m3-r10.txt,0.1,227936,7993,124472,93115,2356,unknown,0.1434,0.0791,0.7723
data/deid_t1_mr-m3-r11.txt,0.1,227936,8042,123405,94182,2307,unknown,0.1429,0.0787,0.7771
data/deid_t1_mr-m3-r12.txt,0.1,227936,8086,122310,95277,2263,unknown,0.1422,0.0782,0.7813
data/deid_t1_mr-m3-r13.txt,0.1,227936,8083,121195,96392,2266,unknown,0.1408,0.0774,0.7810
data/deid_t1_mr-m3-r14.txt,0.1,227936,8105,120487,97100,2244,unknown,0.1403,0.0770,0.7832
data/deid_t1_mr-m3-r15.txt,0.1,227936,8096,119524,98063,2253,unknown,0.1390,0.0763,0.7823
data/deid_t1_mr-m3-r16.txt,0.1,227936,8125,118750,98837,2224,unknown,0.1385,0.0760,0.7851
data/deid_t1_mr-m3-r17.txt,0.1,227936,8185,117454,100133,2164,unknown,0.1379,0.0756,0.7909
data/deid_t1_mr-m3-r18.txt,0.1,227936,8212,116703,100884,2137,unknown,0.1375,0.0753,0.7935
data/deid_t1_mr-m4-r10.txt,0.1,227936,8036,124227,93360,2313,unknown,0.1438,0.0793,0.7765
data/deid_t1_mr-m4-r11.txt,0.1,227936,8091,123136,94451,2258,unknown,0.1433,0.0789,0.7818
data/deid_t1_mr-m4-r12.txt,0.1,227936,8142,122007,95580,2207,unknown,0.1428,0.0785,0.7867
data/deid_t1_mr-m4-r13.txt,0.1,227936,8142,120867,96720,2207,unknown,0.1413,0.0776,0.7867
data/deid_t1_mr-m4-r14.txt,0.1,227936,8176,120115,97472,2173,unknown,0.1410,0.0774,0.7900
data/deid_t1_mr-m4-r15.txt,0.1,227936,8172,119123,98464,2177,unknown,0.1397,0.0766,0.7896
data/deid_t1_mr-m4-r16.txt,0.1,227936,8200,118336,99251,2149,unknown,0.1392,0.0763,0.7923
data/deid_t1_mr-m4-r17.txt,0.1,227936,8271,117001,100586,2078,unknown,0.1388,0.0760,0.7992
data/deid_t1_mr-m4-r18.txt,0.1,227936,8296,116202,101385,2053,unknown,0.1382,0.0756,0.8016
data/deid_t1_mr-m5-r10.txt,0.1,227936,8296,123062,94525,2053,unknown,0.1466,0.0807,0.8016
data/deid_t1_mr-m5-r11.txt,0.1,227936,8358,121828,95759,1991,unknown,0.1460,0.0803,0.8076
data/deid_t1_mr-m5-r12.txt,0.1,227936,8407,120612,96975,1942,unknown,0.1453,0.0798,0.8123
data/deid_t1_mr-m5-r13.txt,0.1,227936,8409,119451,98136,1940,unknown,0.1439,0.0789,0.8125
data/deid_t1_mr-m5-r14.txt,0.1,227936,8434,118580,99007,1915,unknown,0.1432,0.0785,0.8150
data/deid_t1_mr-m5-r15.txt,0.1,227936,8437,117480,100107,1912,unknown,0.1419,0.0777,0.8152
data/deid_t1_mr-m5-r16.txt,0.1,227936,8484,116599,100988,1865,unknown,0.1416,0.0775,0.8198
data/deid_t1_mr-m5-r17.txt,0.1,227936,8549,115142,102445,1800,unknown,0.1409,0.0770,0.8261
data/deid_t1_mr-m5-r18.txt,0.1,227936,8587,114253,103334,1762,unknown,0.1405,0.0767,0.8297
data/deid_t1_mr-m6-r10.txt,0.1,227936,8586,120167,97420,1763,unknown,0.1476,0.0810,0.8296
data/deid_t1_mr-m6-r11.txt,0.1,227936,8626,118801,98786,1723,unknown,0.1465,0.0803,0.8335
data/deid_t1_mr-m6-r12.txt,0.1,227936,8658,117466,100121,1691,unknown,0.1454,0.0796,0.8366
data/deid_t1_mr-m6-r13.txt,0.1,227936,8655,116183,101404,1694,unknown,0.1438,0.0786,0.8363
data/deid_t1_mr-m6-r14.txt,0.1,227936,8664,115189,102398,1685,unknown,0.1427,0.0780,0.8372
data/deid_t1_mr-m6-r15.txt,0.1,227936,8659,113945,103642,1690,unknown,0.1412,0.0771,0.8367
data/deid_t1_mr-m6-r16.txt,0.1,227936,8702,112934,104653,1647,unknown,0.1407,0.0768,0.8409
data/deid_t1_mr-m6-r17.txt,0.1,227936,8778,111250,106337,1571,unknown,0.1399,0.0763,0.8482
data/deid_t1_mr-m6-r18.txt,0.1,227936,8788,110289,107298,1561,unknown,0.1390,0.0757,0.8492
data/deid_t1_mr-m7-r10.txt,0.1,227936,8712,115939,101648,1637,unknown,0.1443,0.0789,0.8418
data/deid_t1_mr-m7-r11.txt,0.1,227936,8748,114275,103312,1601,unknown,0.1429,0.0781,0.8453
data/deid_t1_mr-m7-r12.txt,0.1,227936,8793,112738,104849,1556,unknown,0.1418,0.0774,0.8496
data/deid_t1_mr-m7-r13.txt,0.1,227936,8776,111231,106356,1573,unknown,0.1399,0.0762,0.8480
data/deid_t1_mr-m7-r14.txt,0.1,227936,8797,109979,107608,1552,unknown,0.1388,0.0756,0.8500
data/deid_t1_mr-m7-r15.txt,0.1,227936,8790,108626,108961,1559,unknown,0.1372,0.0746,0.8494
data/deid_t1_mr-m7-r16.txt,0.1,227936,8828,107465,110122,1521,unknown,0.1366,0.0742,0.8530
data/deid_t1_mr-m7-r17.txt,0.1,227936,8899,105648,111939,1450,unknown,0.1357,0.0736,0.8599
data/deid_t1_mr-m7-r18.txt,0.1,227936,8898,104651,112936,1451,unknown,0.1346,0.0730,0.8598
data/deid_t1_mr-m8-r10.txt,0.1,227936,8870,110478,107109,1479,unknown,0.1404,0.0765,0.8571
data/deid_t1_mr-m8-r11.txt,0.1,227936,8917,108656,108931,1432,unknown,0.1391,0.0757,0.8616
data/deid_t1_mr-m8-r12.txt,0.1,227936,8966,106681,110906,1383,unknown,0.1377,0.0748,0.8664
data/deid_t1_mr-m8-r13.txt,0.1,227936,8958,104926,112661,1391,unknown,0.1358,0.0737,0.8656
data/deid_t1_mr-m8-r14.txt,0.1,227936,8970,103501,114086,1379,unknown,0.1345,0.0729,0.8668
data/deid_t1_mr-m8-r15.txt,0.1,227936,8967,102013,115574,1382,unknown,0.1330,0.0720,0.8665
data/deid_t1_mr-m8-r16.txt,0.1,227936,8998,100550,117037,1351,unknown,0.1320,0.0714,0.8695
data/deid_t1_mr-m8-r17.txt,0.1,227936,9061,98513,119074,1288,unknown,0.1309,0.0707,0.8755
data/deid_t1_mr-m8-r18.txt,0.1,227936,9062,97451,120136,1287,unknown,0.1299,0.0701,0.8756
data/deid_t1_mr-m9-r10.txt,0.1,227936,9060,103867,113720,1289,unknown,0.1361,0.0738,0.8754
data/deid_t1_mr-m9-r11.txt,0.1,227936,9082,101868,115719,1267,unknown,0.1344,0.0728,0.8776
data/deid_t1_mr-m9-r12.txt,0.1,227936,9099,99706,117881,1250,unknown,0.1325,0.0717,0.8792
data/deid_t1_mr-m9-r13.txt,0.1,227936,9086,98061,119526,1263,unknown,0.1308,0.0706,0.8780
data/deid_t1_mr-m9-r14.txt,0.1,227936,9090,96666,120921,1259,unknown,0.1295,0.0699,0.8783
data/deid_t1_mr-m9-r15.txt,0.1,227936,9081,94952,122635,1268,unknown,0.1278,0.0689,0.8775
data/deid_t1_mr-m9-r16.txt,0.1,227936,9113,93422,124165,1236,unknown,0.1269,0.0684,0.8806
data/deid_t1_mr-m9-r17.txt,0.1,227936,9158,91329,126258,1191,unknown,0.1257,0.0676,0.8849
data/deid_t1_mr-m9-r18.txt,0.1,227936,9160,90167,127420,1189,unknown,0.1247,0.0671,0.8851
