# filename,threshold,total,tp,tn,fp,fn,sig,fmeas,prec,reca
data/deid_t1_mr-m3-r9.txt,0.3,227936,6608,134864,82723,3741,unknown,0.1326,0.0740,0.6385
data/deid_t1_mr-m4-r2.txt,0.3,227936,5386,147358,70229,4963,unknown,0.1253,0.0712,0.5204
data/deid_t1_mr-m4-r3.txt,0.3,227936,5914,143049,74538,4435,unknown,0.1303,0.0735,0.5715
data/deid_t1_mr-m4-r4.txt,0.3,227936,6238,140803,76784,4111,unknown,0.1336,0.0751,0.6028
data/deid_t1_mr-m4-r5.txt,0.3,227936,6426,139111,78476,3923,unknown,0.1349,0.0757,0.6209
data/deid_t1_mr-m4-r6.txt,0.3,227936,6550,137559,80028,3799,unknown,0.1352,0.0757,0.6329
data/deid_t1_mr-m4-r7.txt,0.3,227936,6676,136352,81235,3673,unknown,0.1359,0.0759,0.6451
data/deid_t1_mr-m4-r8.txt,0.3,227936,6803,135028,82559,3546,unknown,0.1365,0.0761,0.6574
data/deid_t1_mr-m4-r9.txt,0.3,227936,6921,134078,83509,3428,unknown,0.1374,0.0765,0.6688
data/deid_t1_mr-m5-r2.txt,0.3,227936,5614,146977,70610,4735,unknown,0.1297,0.0737,0.5425
data/deid_t1_mr-m5-r3.txt,0.3,227936,6221,142278,75309,4128,unknown,0.1354,0.0763,0.6011
data/deid_t1_mr-m5-r4.txt,0.3,227936,6567,139723,77864,3782,unknown,0.1386,0.0778,0.6346
data/deid_t1_mr-m5-r5.txt,0.3,227936,6815,137768,79819,3534,unknown,0.1405,0.0787,0.6585
data/deid_t1_mr-m5-r6.txt,0.3,227936,7010,135991,81596,3339,unknown,0.1417,0.0791,0.6774
data/deid_t1_mr-m5-r7.txt,0.3,227936,7157,134619,82968,3192,unknown,0.1425,0.0794,0.6916
data/deid_t1_mr-m5-r8.txt,0.3,227936,7331,133091,84496,3018,unknown,0.1435,0.0798,0.7084
data/deid_t1_mr-m5-r9.txt,0.3,227936,7434,131980,85607,2915,unknown,0.1438,0.0799,0.7183
data/deid_t1_mr-m6-r2.txt,0.3,227936,5839,146082,71505,4510,unknown,0.1332,0.0755,0.5642
data/deid_t1_mr-m6-r3.txt,0.3,227936,6541,140764,76823,3808,unknown,0.1396,0.0785,0.6320
data/deid_t1_mr-m6-r4.txt,0.3,227936,6933,137640,79947,3416,unknown,0.1426,0.0798,0.6699
data/deid_t1_mr-m6-r5.txt,0.3,227936,7201,135300,82287,3148,unknown,0.1443,0.0805,0.6958
data/deid_t1_mr-m6-r6.txt,0.3,227936,7381,133158,84429,2968,unknown,0.1445,0.0804,0.7132
data/deid_t1_mr-m6-r7.txt,0.3,227936,7587,131465,86122,2762,unknown,0.1458,0.0810,0.7331
data/deid_t1_mr-m6-r8.txt,0.3,227936,7762,129586,88001,2587,unknown,0.1463,0.0811,0.7500
data/deid_t1_mr-m6-r9.txt,0.3,227936,7930,128267,89320,2419,unknown,0.1474,0.0815,0.7663
data/deid_t1_mr-m7-r2.txt,0.3,227936,6053,144670,72917,4296,unknown,0.1355,0.0766,0.5849
data/deid_t1_mr-m7-r3.txt,0.3,227936,6790,138378,79209,3559,unknown,0.1409,0.0790,0.6561
data/deid_t1_mr-m7-r4.txt,0.3,227936,7190,134608,82979,3159,unknown,0.1431,0.0797,0.6948
data/deid_t1_mr-m7-r5.txt,0.3,227936,7472,131761,85826,2877,unknown,0.1442,0.0801,0.7220
data/deid_t1_mr-m7-r6.txt,0.3,227936,7716,129121,88466,2633,unknown,0.1449,0.0802,0.7456
data/deid_t1_mr-m7-r7.txt,0.3,227936,7904,127008,90579,2445,unknown,0.1453,0.0803,0.7637
data/deid_t1_mr-m7-r8.txt,0.3,227936,8083,124835,92752,2266,unknown,0.1454,0.0802,0.7810
data/deid_t1_mr-m7-r9.txt,0.3,227936,8262,123111,94476,2087,unknown,0.1461,0.0804,0.7983
data/deid_t1_mr-m8-r2.txt,0.3,227936,6226,142634,74953,4123,unknown,0.1360,0.0767,0.6016
data/deid_t1_mr-m8-r3.txt,0.3,227936,7056,135217,82370,3293,unknown,0.1414,0.0789,0.6818
data/deid_t1_mr-m8-r4.txt,0.3,227936,7457,130613,86974,2892,unknown,0.1423,0.0790,0.7206
data/deid_t1_mr-m8-r5.txt,0.3,227936,7780,127150,90437,2569,unknown,0.1433,0.0792,0.7518
data/deid_t1_mr-m8-r6.txt,0.3,227936,8019,124072,93515,2330,unknown,0.1433,0.0790,0.7749
data/deid_t1_mr-m8-r7.txt,0.3,227936,8199,121471,96116,2150,unknown,0.1430,0.0786,0.7923
data/deid_t1_mr-m8-r8.txt,0.3,227936,8372,118919,98668,1977,unknown,0.1426,0.0782,0.8090
data/deid_t1_mr-m8-r9.txt,0.3,227936,8547,116898,100689,1802,unknown,0.1429,0.0782,0.8259
data/deid_t1_mr-m9-r2.txt,0.3,227936,6460,140133,77454,3889,unknown,0.1371,0.0770,0.6242
data/deid_t1_mr-m9-r3.txt,0.3,227936,7400,131170,86417,2949,unknown,0.1421,0.0789,0.7150
data/deid_t1_mr-m9-r4.txt,0.3,227936,7921,125502,92085,2428,unknown,0.1436,0.0792,0.7654
data/deid_t1_mr-m9-r5.txt,0.3,227936,8201,121364,96223,2148,unknown,0.1429,0.0785,0.7924
data/deid_t1_mr-m9-r6.txt,0.3,227936,8456,117892,99695,1893,unknown,0.1427,0.0782,0.8171
data/deid_t1_mr-m9-r7.txt,0.3,227936,8627,114924,102663,1722,unknown,0.1418,0.0775,0.8336
data/deid_t1_mr-m9-r8.txt,0.3,227936,8827,111925,105662,1522,unknown,0.1414,0.0771,0.8529
data/deid_t1_mr-m9-r9.txt,0.3,227936,8994,109509,108078,1355,unknown,0.1412,0.0768,0.8691
data/deid_t1_mr-m1-r10.txt,0.3,227936,6558,134178,83409,3791,unknown,0.1307,0.0729,0.6337
data/deid_t1_mr-m1-r11.txt,0.3,227936,6614,133555,84032,3735,unknown,0.1310,0.0730,0.6391
data/deid_t1_mr-m1-r12.txt,0.3,227936,6669,132765,84822,3680,unknown,0.1310,0.0729,0.6444
data/deid_t1_mr-m1-r13.txt,0.3,227936,6688,131945,85642,3661,unknown,0.1303,0.0724,0.6462
data/deid_t1_mr-m1-r14.txt,0.3,227936,6745,131548,86039,3604,unknown,0.1308,0.0727,0.6518
data/deid_t1_mr-m1-r15.txt,0.3,227936,6735,130850,86737,3614,unknown,0.1297,0.0721,0.6508
data/deid_t1_mr-m1-r16.txt,0.3,227936,6741,130211,87376,3608,unknown,0.1291,0.0716,0.6514
data/deid_t1_mr-m1-r17.txt,0.3,227936,6778,129378,88209,3571,unknown,0.1287,0.0714,0.6549
data/deid_t1_mr-m1-r18.txt,0.3,227936,6821,128861,88726,3528,unknown,0.1288,0.0714,0.6591
data/deid_t1_mr-m2-r10.txt,0.3,227936,6560,134177,83410,3789,unknown,0.1308,0.0729,0.6339
data/deid_t1_mr-m2-r11.txt,0.3,227936,6616,133553,84034,3733,unknown,0.1310,0.0730,0.6393
data/deid_t1_mr-m2-r12.txt,0.3,227936,6671,132763,84824,3678,unknown,0.1310,0.0729,0.6446
data/deid_t1_mr-m2-r13.txt,0.3,227936,6691,131944,85643,3658,unknown,0.1303,0.0725,0.6465
data/deid_t1_mr-m2-r14.txt,0.3,227936,6746,131547,86040,3603,unknown,0.1308,0.0727,0.6519
data/deid_t1_mr-m2-r15.txt,0.3,227936,6736,130849,86738,3613,unknown,0.1298,0.0721,0.6509
data/deid_t1_mr-m2-r16.txt,0.3,227936,6742,130210,87377,3607,unknown,0.1291,0.0716,0.6515
data/deid_t1_mr-m2-r17.txt,0.3,227936,6779,129377,88210,3570,unknown,0.1287,0.0714,0.6550
data/deid_t1_mr-m2-r18.txt,0.3,227936,6822,128860,88727,3527,unknown,0.1288,0.0714,0.6592
data/deid_t1_mr-m3-r10.txt,0.3,227936,6647,134083,83504,3702,unknown,0.1323,0.0737,0.6423
data/deid_t1_mr-m3-r11.txt,0.3,227936,6706,133445,84142,3643,unknown,0.1325,0.0738,0.6480
data/deid_t1_mr-m3-r12.txt,0.3,227936,6751,132634,84953,3598,unknown,0.1323,0.0736,0.6523
data/deid_t1_mr-m3-r13.txt,0.3,227936,6781,131811,85776,3568,unknown,0.1318,0.0733,0.6552
data/deid_t1_mr-m3-r14.txt,0.3,227936,6840,131418,86169,3509,unknown,0.1324,0.0735,0.6609
data/deid_t1_mr-m3-r15.txt,0.3,227936,6829,130697,86890,3520,unknown,0.1312,0.0729,0.6599
data/deid_t1_mr-m3-r16.txt,0.3,227936,6835,130065,87522,3514,unknown,0.1306,0.0724,0.6605
data/deid_t1_mr-m3-r17.txt,0.3,227936,6890,129209,88378,3459,unknown,0.1305,0.0723,0.6658
data/deid_t1_mr-m3-r18.txt,0.3,227936,6938,128666,88921,3411,unknown,0.1306,0.0724,0.6704
data/deid_t1_mr-m4-r10.txt,0.3,227936,6962,133233,84354,3387,unknown,0.1370,0.0762,0.6727
data/deid_t1_mr-m4-r11.txt,0.3,227936,7030,132501,85086,3319,unknown,0.1372,0.0763,0.6793
data/deid_t1_mr-m4-r12.txt,0.3,227936,7070,131624,85963,3279,unknown,0.1368,0.0760,0.6832
data/deid_t1_mr-m4-r13.txt,0.3,227936,7102,130718,86869,3247,unknown,0.1362,0.0756,0.6862
data/deid_t1_mr-m4-r14.txt,0.3,227936,7158,130267,87320,3191,unknown,0.1366,0.0758,0.6917
data/deid_t1_mr-m4-r15.txt,0.3,227936,7159,129461,88126,3190,unknown,0.1355,0.0751,0.6918
data/deid_t1_mr-m4-r16.txt,0.3,227936,7153,128757,88830,3196,unknown,0.1345,0.0745,0.6912
data/deid_t1_mr-m4-r17.txt,0.3,227936,7236,127802,89785,3113,unknown,0.1348,0.0746,0.6992
data/deid_t1_mr-m4-r18.txt,0.3,227936,7279,127135,90452,3070,unknown,0.1347,0.0745,0.7034
data/deid_t1_mr-m5-r10.txt,0.3,227936,7503,130987,86600,2846,unknown,0.1437,0.0797,0.7250
data/deid_t1_mr-m5-r11.txt,0.3,227936,7574,130044,87543,2775,unknown,0.1436,0.0796,0.7319
data/deid_t1_mr-m5-r12.txt,0.3,227936,7604,129010,88577,2745,unknown,0.1428,0.0791,0.7348
data/deid_t1_mr-m5-r13.txt,0.3,227936,7622,128057,89530,2727,unknown,0.1418,0.0785,0.7365
data/deid_t1_mr-m5-r14.txt,0.3,227936,7650,127386,90201,2699,unknown,0.1414,0.0782,0.7392
data/deid_t1_mr-m5-r15.txt,0.3,227936,7643,126453,91134,2706,unknown,0.1401,0.0774,0.7385
data/deid_t1_mr-m5-r16.txt,0.3,227936,7669,125592,91995,2680,unknown,0.1394,0.0769,0.7410
data/deid_t1_mr-m5-r17.txt,0.3,227936,7718,124438,93149,2631,unknown,0.1388,0.0765,0.7458
data/deid_t1_mr-m5-r18.txt,0.3,227936,7766,123605,93982,2583,unknown,0.1386,0.0763,0.7504
data/deid_t1_mr-m6-r10.txt,0.3,227936,8010,126967,90620,2339,unknown,0.1470,0.0812,0.7740
data/deid_t1_mr-m6-r11.txt,0.3,227936,8068,125790,91797,2281,unknown,0.1464,0.0808,0.7796
data/deid_t1_mr-m6-r12.txt,0.3,227936,8091,124536,93051,2258,unknown,0.1451,0.0800,0.7818
data/deid_t1_mr-m6-r13.txt,0.3,227936,8116,123421,94166,2233,unknown,0.1441,0.0793,0.7842
data/deid_t1_mr-m6-r14.txt,0.3,227936,8111,122595,94992,2238,unknown,0.1430,0.0787,0.7837
data/deid_t1_mr-m6-r15.txt,0.3,227936,8112,121444,96143,2237,unknown,0.1416,0.0778,0.7838
data/deid_t1_mr-m6-r16.txt,0.3,227936,8165,120470,97117,2184,unknown,0.1412,0.0776,0.7890
data/deid_t1_mr-m6-r17.txt,0.3,227936,8234,118976,98611,2115,unknown,0.1405,0.0771,0.7956
data/deid_t1_mr-m6-r18.txt,0.3,227936,8252,118072,99515,2097,unknown,0.1397,0.0766,0.7974
data/deid_t1_mr-m7-r10.txt,0.3,227936,8350,121510,96077,1999,unknown,0.1455,0.0800,0.8068
data/deid_t1_mr-m7-r11.txt,0.3,227936,8419,119912,97675,1930,unknown,0.1446,0.0794,0.8135
data/deid_t1_mr-m7-r12.txt,0.3,227936,8454,118415,99172,1895,unknown,0.1433,0.0785,0.8169
data/deid_t1_mr-m7-r13.txt,0.3,227936,8448,116946,100641,1901,unknown,0.1415,0.0774,0.8163
data/deid_t1_mr-m7-r14.txt,0.3,227936,8468,115768,101819,1881,unknown,0.1404,0.0768,0.8182
data/deid_t1_mr-m7-r15.txt,0.3,227936,8463,114453,103134,1886,unknown,0.1388,0.0758,0.8178
data/deid_t1_mr-m7-r16.txt,0.3,227936,8530,113226,104361,1819,unknown,0.1384,0.0756,0.8242
data/deid_t1_mr-m7-r17.txt,0.3,227936,8609,111481,106106,1740,unknown,0.1377,0.0750,0.8319
data/deid_t1_mr-m7-r18.txt,0.3,227936,8639,110456,107131,1710,unknown,0.1370,0.0746,0.8348
data/deid_t1_mr-m8-r10.txt,0.3,227936,8619,115086,102501,1730,unknown,0.1419,0.0776,0.8328
data/deid_t1_mr-m8-r11.txt,0.3,227936,8713,113331,104256,1636,unknown,0.1413,0.0771,0.8419
data/deid_t1_mr-m8-r12.txt,0.3,227936,8768,111327,106260,1581,unknown,0.1399,0.0762,0.8472
data/deid_t1_mr-m8-r13.txt,0.3,227936,8797,109570,108017,1552,unknown,0.1384,0.0753,0.8500
data/deid_t1_mr-m8-r14.txt,0.3,227936,8832,108280,109307,1517,unknown,0.1375,0.0748,0.8534
data/deid_t1_mr-m8-r15.txt,0.3,227936,8850,106754,110833,1499,unknown,0.1361,0.0739,0.8552
data/deid_t1_mr-m8-r16.txt,0.3,227936,8896,105177,112410,1453,unknown,0.1351,0.0733,0.8596
data/deid_t1_mr-m8-r17.txt,0.3,227936,8987,103203,114384,1362,unknown,0.1344,0.0728,0.8684
data/deid_t1_mr-m8-r18.txt,0.3,227936,9009,102023,115564,1340,unknown,0.1335,0.0723,0.8705
data/deid_t1_mr-m9-r10.txt,0.3,227936,9049,107361,110226,1300,unknown,0.1396,0.0759,0.8744
data/deid_t1_mr-m9-r11.txt,0.3,227936,9071,105350,112237,1278,unknown,0.1378,0.0748,0.8765
data/deid_t1_mr-m9-r12.txt,0.3,227936,9088,103133,114454,1261,unknown,0.1358,0.0736,0.8782
data/deid_t1_mr-m9-r13.txt,0.3,227936,9077,101463,116124,1272,unknown,0.1339,0.0725,0.8771
data/deid_t1_mr-m9-r14.txt,0.3,227936,9082,100239,117348,1267,unknown,0.1328,0.0718,0.8776
data/deid_t1_mr-m9-r15.txt,0.3,227936,9073,98566,119021,1276,unknown,0.1311,0.0708,0.8767
data/deid_t1_mr-m9-r16.txt,0.3,227936,9105,96936,120651,1244,unknown,0.1300,0.0702,0.8798
data/deid_t1_mr-m9-r17.txt,0.3,227936,9151,94950,122637,1198,unknown,0.1288,0.0694,0.8842
data/deid_t1_mr-m9-r18.txt,0.3,227936,9153,93666,123921,1196,unknown,0.1276,0.0688,0.8844
